all, , , , , , , ,mods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , modpacks, , , , , , , , , , , , , , , resourcepacks, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
date, authors, total, , type, , , , loaders, , , , , , , , , , , categories, , , , , , , , , , , , , , , , , , , , required_environment, , , , loaders, , , , categories, , , , , , , , , , , features, , , , , , , , , , , , categories, , , , , , , , , , , resolutions, , , , , , , , 
date, authors, total, , mod, modpack, resourcepack, , fabric, forge, quilt, rift, modloader, bukkit, spigot, paper, purpur, sponge, , adventure, cursed, decoration, economy, equipment, food, game-mechanics, library, magic, management, minigame, mobs, optimization, social, storage, technology, transportation, utility, worldgen, , client, server, both, , fabric, forge, quilt, , adventure, challenging, combat, kitchen-sink, lightweight, magic, multiplayer, optimizations, quests, technology, , audio, blocks, core-shaders, entities, environment, equipment, fonts, gui, items, locale, models, , combat, cursed, decoration, modded, realistic, simplistic, themed, tweaks, utility, vanilla-like, , 8x-, 16x, 32x, 64x, 128x, 256x, 512x+, , 
2020-12-10, 5, 4, , 4, 0, 0, , 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, , 3, 0, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-11, 2, 5, , 5, 0, 0, , 5, 2, 0, 0, 0, 0, 1, 1, 0, 0, , 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, , 2, 0, 3, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-12, 0, 14, , 14, 0, 0, , 14, 1, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 6, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 9, 0, , 8, 1, 5, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-13, 1, 3, , 3, 0, 0, , 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, , 1, 0, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-14, 2, 2, , 2, 0, 0, , 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, , 1, 0, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-15, 0, 0, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-16, 4, 6, , 6, 0, 0, , 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , 0, 0, 6, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-17, 1, 4, , 4, 0, 0, , 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, , 0, 1, 3, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-18, 3, 1, , 1, 0, 0, , 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-19, 3, 9, , 9, 0, 0, , 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, , 6, 1, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-20, 3, 7, , 7, 0, 0, , 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, , 2, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, , 1, 0, 6, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-21, 3, 9, , 9, 0, 0, , 9, 0, 2, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 3, 0, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 6, 1, , 3, 3, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-22, 2, 5, , 5, 0, 0, , 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, , 1, 0, 4, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-23, 2, 5, , 5, 0, 0, , 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, , 1, 1, 3, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-24, 3, 6, , 6, 0, 0, , 5, 1, 1, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 4, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, , 1, 0, 5, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-25, 5, 6, , 6, 0, 0, , 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, , 1, 2, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-26, 4, 4, , 4, 0, 0, , 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, , 0, 1, 3, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-27, 4, 3, , 3, 0, 0, , 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, , 1, 1, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-28, 0, 4, , 4, 0, 0, , 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, , 0, 1, 3, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-29, 2, 5, , 5, 0, 0, , 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, , 1, 1, 3, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-30, 0, 3, , 3, 0, 0, , 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, , 2, 0, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2020-12-31, 0, 2, , 2, 0, 0, , 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, , 0, 0, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-01, 4, 12, , 12, 0, 0, , 12, 2, 7, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 5, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 3, 2, , 5, 0, 6, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-02, 1, 2, , 2, 0, 0, , 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, , 0, 0, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-03, 9, 6, , 6, 0, 0, , 6, 1, 3, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 1, , 1, 0, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-04, 1, 2, , 2, 0, 0, , 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, , 0, 1, 0, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-05, 4, 3, , 3, 0, 0, , 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, , 1, 1, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-06, 3, 6, , 6, 0, 0, , 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, , 2, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, , 0, 1, 5, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-07, 0, 0, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-08, 1, 5, , 5, 0, 0, , 5, 1, 2, 0, 0, 0, 0, 0, 0, 0, , 0, 2, 1, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, , 0, 1, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-09, 3, 1, , 1, 0, 0, , 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, , 0, 0, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-10, 2, 3, , 3, 0, 0, , 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1, 1, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-11, 1, 2, , 2, 0, 0, , 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, , 0, 1, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-12, 4, 8, , 8, 0, 0, , 8, 3, 4, 0, 0, 0, 0, 0, 0, 0, , 0, 3, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 3, 0, , 3, 1, 4, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-13, 6, 6, , 6, 0, 0, , 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, , 2, 2, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-14, 0, 0, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-15, 4, 7, , 7, 0, 0, , 6, 2, 3, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, , 3, 0, 4, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-16, 8, 7, , 7, 0, 0, , 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 2, 0, 3, 1, 0, 0, 2, 1, 0, 0, 0, 1, 1, 0, 0, 4, 1, , 0, 1, 6, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-17, 0, 1, , 1, 0, 0, , 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-18, 1, 1, , 1, 0, 0, , 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, , 0, 0, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-19, 2, 1, , 1, 0, 0, , 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-20, 1, 3, , 3, 0, 0, , 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, , 2, 1, 0, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-21, 2, 1, , 1, 0, 0, , 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, , 1, 0, 0, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-22, 6, 12, , 12, 0, 0, , 12, 1, 1, 0, 0, 0, 0, 0, 0, 0, , 5, 0, 6, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, , 2, 1, 7, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-23, 1, 2, , 2, 0, 0, , 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, , 1, 0, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-24, 9, 8, , 8, 0, 0, , 6, 3, 2, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 5, 0, , 2, 2, 4, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-25, 5, 7, , 7, 0, 0, , 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, , 2, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, , 2, 2, 3, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-26, 3, 3, , 3, 0, 0, , 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-27, 3, 2, , 2, 0, 0, , 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, , 1, 0, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-28, 3, 2, , 2, 0, 0, , 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, , 1, 0, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-29, 7, 2, , 2, 0, 0, , 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, , 2, 0, 0, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-30, 6, 7, , 7, 0, 0, , 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 1, , 1, 1, 5, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-01-31, 9, 5, , 5, 0, 0, , 4, 3, 1, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 1, , 3, 0, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
